CUS_ID,TIME_ID,CTG_NM,SITE_CNT,ST_TIME
61,2012101121,인터넷/컴퓨터,1,4
61,2013011818,뉴스/미디어,3,7
61,2013050812,뉴스/미디어,20,258
61,2012112018,인터넷/컴퓨터,2,0
61,2013050219,인터넷/컴퓨터,3,2
61,2012081909,뉴스/미디어,6,4
61,2012100919,뉴스/미디어,2,4
61,2012121815,커뮤니티,3,0
61,2013042019,인터넷/컴퓨터,3,27
61,2012100920,인터넷/컴퓨터,1,0
61,2013030813,인터넷/컴퓨터,1,1
61,2012082020,뉴스/미디어,2,0
61,2012101715,인터넷/컴퓨터,2,26
61,2013050919,뉴스/미디어,1,64
61,2012091218,인터넷/컴퓨터,2,7
61,2013012719,인터넷/컴퓨터,2,0
61,2012081011,뉴스/미디어,15,339
61,2012101911,인터넷/컴퓨터,1,230
61,2012120520,뉴스/미디어,3,2
61,2013011821,커뮤니티,1,3
61,2012100719,인터넷/컴퓨터,2,0
61,2013012021,인터넷/컴퓨터,1,0
61,2012071113,커뮤니티,1,54
61,2012091021,인터넷/컴퓨터,7,159
61,2012101910,커뮤니티,3,4
61,2013052411,뉴스/미디어,76,498
61,2012120609,인터넷/컴퓨터,1,0
61,2013040320,인터넷/컴퓨터,4,5
62,2012081011,인터넷/컴퓨터,8,89
62,2013041814,서비스,2,5
62,2012072523,인터넷/컴퓨터,19,402
62,2012100516,인터넷/컴퓨터,6,246
62,2012092323,인터넷/컴퓨터,2,56
62,2013050915,쇼핑,2,74
62,2012071914,쇼핑,5,12
62,2013012100,인터넷/컴퓨터,1,0
62,2012092010,커뮤니티,1,14
62,2012071112,쇼핑,1,0
62,2013031216,쇼핑,2,65
62,2013060310,커뮤니티,11,5
62,2012092613,쇼핑,1,111
62,2013061914,인터넷/컴퓨터,2,0
62,2012122323,유통/판매/운송,1,7
62,2013062614,쇼핑,4,163
62,2012121915,인터넷/컴퓨터,1,0
62,2012120414,인터넷/컴퓨터,2,8
62,2013040813,인터넷/컴퓨터,1,1
62,2012090714,쇼핑,24,417
62,2012071313,쇼핑,12,245
62,2013032516,인터넷/컴퓨터,1,0
62,2012082811,서비스,1,1
62,2012083013,쇼핑,1,13
62,2012091111,서비스,1,8
62,2012122812,인터넷/컴퓨터,1,0
62,2013061015,쇼핑,2,1
62,2012081610,인터넷/컴퓨터,5,96
62,2013050813,쇼핑,1,0
62,2013050611,인터넷/컴퓨터,7,103
62,2012071315,인터넷/컴퓨터,1,9
62,2012081317,인터넷/컴퓨터,4,14
62,2013041116,유통/판매/운송,5,90
62,2012070615,인터넷/컴퓨터,2,4
62,2013051410,인터넷/컴퓨터,1,0
62,2012121111,인터넷/컴퓨터,1,0
62,2013053112,쇼핑,1,1
62,2012081411,인터넷/컴퓨터,4,15
62,2013050615,쇼핑,1,6
62,2013022514,인터넷/컴퓨터,1,1
62,2012080816,쇼핑,1,3
62,2012071714,인터넷/컴퓨터,2,75
62,2013022510,쇼핑,4,216
62,2012080910,인터넷/컴퓨터,3,164
62,2013042412,쇼핑,2,0
62,2013060312,인터넷/컴퓨터,3,2
62,2012091713,쇼핑,1,0
62,2013051511,쇼핑,4,76
62,2013052910,인터넷/컴퓨터,2,0
62,2012121115,쇼핑,4,75
62,2013061016,쇼핑,1,0
62,2012081611,쇼핑,1,2
62,2013012213,커뮤니티,10,641
62,2013011415,인터넷/컴퓨터,1,0
62,2012090411,인터넷/컴퓨터,4,44
62,2012081813,쇼핑,2,5
62,2012082812,인터넷/컴퓨터,4,156
62,2012080615,인터넷/컴퓨터,2,4
62,2013031316,쇼핑,10,810
62,2013042415,인터넷/컴퓨터,2,1
62,2012121312,인터넷/컴퓨터,2,0
62,2012083014,인터넷/컴퓨터,1,2
62,2013061814,인터넷/컴퓨터,3,0
62,2012091813,쇼핑,3,0
62,2013031211,인터넷/컴퓨터,2,1
62,2013032913,인터넷/컴퓨터,4,568
62,2013053013,인터넷/컴퓨터,1,0
62,2012080613,인터넷/컴퓨터,2,9
62,2013061911,쇼핑,2,3
62,2012100516,인터넷/컴퓨터,2,5
62,2013050215,인터넷/컴퓨터,6,0
62,2012070222,쇼핑,4,18
62,2013040816,쇼핑,2,238
62,2012073100,쇼핑,20,594
62,2013040914,쇼핑,1,0
62,2012071813,쇼핑,3,26
62,2013041014,쇼핑,1,6
62,2012081411,쇼핑,1,120
62,2012081310,인터넷/컴퓨터,2,62
62,2013020410,쇼핑,3,273
62,2012091711,인터넷/컴퓨터,6,1
62,2013052214,인터넷/컴퓨터,4,0
62,2012072322,인터넷/컴퓨터,6,219
62,2012092612,쇼핑,6,137
62,2012073011,인터넷/컴퓨터,1,5
62,2012120616,유통/판매/운송,1,60
62,2013050615,쇼핑,1,0
62,2012082916,인터넷/컴퓨터,1,0
62,2013050612,쇼핑,1,0
62,2012081222,쇼핑,1,4
62,2013010413,인터넷/컴퓨터,1,0
62,2012121915,인터넷/컴퓨터,1,0
62,2012080614,인터넷/컴퓨터,2,84
62,2012082113,정보통신/IT,2,130
62,2013062414,쇼핑,2,7
62,2012120613,쇼핑,1,0
62,2013032914,쇼핑,4,50
62,2012092518,서비스,2,90
62,2013042311,인터넷/컴퓨터,1,0
62,2012082116,쇼핑,1,4
62,2013050516,쇼핑,1,0
62,2012083014,서비스,14,280
62,2012091913,인터넷/컴퓨터,2,32
62,2012073023,서비스,1,0
62,2013011511,쇼핑,2,0
62,2012091313,쇼핑,1,0
62,2013052811,유통/판매/운송,6,291
62,2012081013,쇼핑,2,12
62,2013032714,인터넷/컴퓨터,3,0
62,2012121012,쇼핑,25,304
62,2013042217,인터넷/컴퓨터,1,8
62,2012083015,쇼핑,2,12
62,2013031415,쇼핑,3,11
62,2013051412,인터넷/컴퓨터,5,4
62,2013050216,정보통신/IT,2,2
62,2012080115,쇼핑,8,9
62,2013053116,쇼핑,4,222
62,2012071017,쇼핑,3,17
62,2012122209,인터넷/컴퓨터,1,0
62,2013050811,쇼핑,1,299
62,2012072716,인터넷/컴퓨터,8,23
62,2013043014,인터넷/컴퓨터,1,0
62,2013032913,인터넷/컴퓨터,1,5
62,2012091112,쇼핑,1,60
62,2012071922,인터넷/컴퓨터,1,7
62,2012073011,유통/판매/운송,4,14
62,2013040810,유통/판매/운송,1,60
62,2012091111,쇼핑,4,5
62,2012072314,쇼핑,1,0
62,2012122615,인터넷/컴퓨터,5,1
62,2012072514,쇼핑,5,23
62,2013011417,인터넷/컴퓨터,2,0
62,2012071211,서비스,1,1
62,2012072523,인터넷/컴퓨터,2,0
62,2013032917,쇼핑,1,0
62,2013041611,인터넷/컴퓨터,3,2
62,2013012312,인터넷/컴퓨터,1,0
62,2013050614,인터넷/컴퓨터,5,5
62,2012122713,서비스,2,3
62,2012071813,쇼핑,1,0
62,2013042614,인터넷/컴퓨터,1,0
62,2012081411,쇼핑,2,33
62,2013061811,인터넷/컴퓨터,6,584
62,2013040817,인터넷/컴퓨터,5,1
62,2012120223,인터넷/컴퓨터,2,13
62,2012071023,인터넷/컴퓨터,4,6
62,2012070615,쇼핑,1,0
62,2013053014,인터넷/컴퓨터,4,0
62,2012120614,인터넷/컴퓨터,1,0
62,2013051414,인터넷/컴퓨터,2,0
62,2013061810,인터넷/컴퓨터,2,1
62,2012122612,쇼핑,3,46
62,2013060517,서비스,1,5
62,2012071815,인터넷/컴퓨터,1,1
62,2013043015,쇼핑,2,8
62,2012121013,인터넷/컴퓨터,1,1
62,2012071116,유통/판매/운송,4,2
62,2012112911,인터넷/컴퓨터,3,167
62,2013052811,쇼핑,2,11
62,2013041612,인터넷/컴퓨터,1,0
62,2012091413,쇼핑,2,12
62,2013061710,쇼핑,1,0
62,2013061413,인터넷/컴퓨터,1,1
62,2012121011,인터넷/컴퓨터,1,0
62,2012122011,인터넷/컴퓨터,1,60
62,2012081010,인터넷/컴퓨터,1,10
62,2013012800,인터넷/컴퓨터,1,0
62,2013062318,쇼핑,3,156
62,2013032914,인터넷/컴퓨터,6,64
62,2012081312,쇼핑,1,0
62,2013051615,쇼핑,1,0
62,2013042216,인터넷/컴퓨터,13,99
62,2012121115,인터넷/컴퓨터,1,0
62,2013061211,쇼핑,1,0
62,2012091813,쇼핑,1,0
62,2013061210,쇼핑,1,0
62,2012080101,제조,3,5
62,2013012022,쇼핑,3,464
62,2013041712,인터넷/컴퓨터,1,0
62,2012090715,인터넷/컴퓨터,2,2
62,2012092510,서비스,2,4
62,2012071711,유통/판매/운송,1,8
62,2012121911,쇼핑,3,4
62,2013040217,인터넷/컴퓨터,1,2
62,2012122814,서비스,2,3
62,2013062512,인터넷/컴퓨터,1,0
62,2013061712,인터넷/컴퓨터,7,8
62,2012081016,인터넷/컴퓨터,2,19
62,2012072513,인터넷/컴퓨터,4,39
62,2013040813,쇼핑,2,422
62,2013010811,인터넷/컴퓨터,1,0
62,2012122818,서비스,2,7
62,2013042617,쇼핑,1,0
62,2012092010,뉴스/미디어,1,3
62,2013050711,인터넷/컴퓨터,5,583
62,2013053112,인터넷/컴퓨터,1,1
62,2012122613,쇼핑,5,258
62,2012080911,쇼핑,3,1
62,2013051610,쇼핑,1,6
62,2012101312,정보통신/IT,1,0
62,2013051318,쇼핑,1,0
62,2012091917,인터넷/컴퓨터,1,2
62,2013010415,인터넷/컴퓨터,6,384
62,2013061413,쇼핑,1,0
62,2012080921,인터넷/컴퓨터,4,80
62,2013042214,인터넷/컴퓨터,1,0
62,2012071211,인터넷/컴퓨터,6,287
62,2013050916,정보통신/IT,1,3
62,2012122413,인터넷/컴퓨터,4,6
62,2013051512,쇼핑,1,0
62,2012091413,쇼핑,2,5
62,2012072312,뉴스/미디어,2,18
62,2012081316,인터넷/컴퓨터,4,13
62,2012081016,서비스,1,7
62,2012081222,인터넷/컴퓨터,4,3
62,2012111613,인터넷/컴퓨터,2,7
62,2012080112,인터넷/컴퓨터,2,289
62,2013020517,인터넷/컴퓨터,2,1
62,2013062415,쇼핑,2,4
62,2012071715,서비스,2,0
62,2013010415,쇼핑,2,0
62,2013062414,쇼핑,1,1
62,2012080711,인터넷/컴퓨터,4,118
62,2013042611,서비스,1,8
62,2012080713,쇼핑,1,0
62,2013013113,쇼핑,2,0
62,2013030516,인터넷/컴퓨터,2,7
62,2012101012,쇼핑,1,0
62,2013060314,쇼핑,1,0
62,2012070913,쇼핑,2,66
62,2013012913,인터넷/컴퓨터,1,0
62,2012071314,인터넷/컴퓨터,2,14
62,2013061910,쇼핑,1,0
62,2012111613,인터넷/컴퓨터,3,704
62,2012070923,쇼핑,10,64
62,2013012916,인터넷/컴퓨터,9,4
62,2012070912,인터넷/컴퓨터,8,80
62,2012071611,인터넷/컴퓨터,2,21
62,2013011014,쇼핑,1,6
62,2013030614,인터넷/컴퓨터,5,49
62,2013020512,인터넷/컴퓨터,4,1
62,2012091810,인터넷/컴퓨터,22,274
62,2012081309,쇼핑,5,22
62,2013013014,인터넷/컴퓨터,6,1
62,2012080718,서비스,1,7
62,2012122613,인터넷/컴퓨터,1,0
62,2013041713,쇼핑,1,0
62,2012070212,인터넷/컴퓨터,2,75
62,2013020612,쇼핑,3,21
62,2012083113,커뮤니티,41,188
62,2012122817,서비스,2,2
62,2013051412,인터넷/컴퓨터,2,62
62,2013052711,인터넷/컴퓨터,1,0
62,2013032913,인터넷/컴퓨터,1,61
62,2013012312,서비스,1,9
62,2012082816,서비스,1,1
62,2012081012,쇼핑,4,591
62,2013031316,인터넷/컴퓨터,5,1
62,2012101013,인터넷/컴퓨터,2,405
62,2012071913,쇼핑,7,48
62,2013012022,인터넷/컴퓨터,1,0
62,2012083114,인터넷/컴퓨터,2,6
62,2013061711,쇼핑,3,68
62,2013061214,인터넷/컴퓨터,4,22
62,2013011815,쇼핑,1,15
62,2013061311,쇼핑,1,587
62,2012071715,쇼핑,3,43
62,2012122816,인터넷/컴퓨터,1,0
62,2012070610,인터넷/컴퓨터,1,35
62,2013061210,인터넷/컴퓨터,2,26
62,2013052910,인터넷/컴퓨터,6,0
62,2012081413,인터넷/컴퓨터,8,13
62,2013011410,인터넷/컴퓨터,2,0
62,2013040914,인터넷/컴퓨터,5,232
62,2012121016,인터넷/컴퓨터,1,0
62,2013060711,인터넷/컴퓨터,1,0
62,2012070610,유통/판매/운송,1,7
62,2012122411,쇼핑,2,17
62,2013061010,인터넷/컴퓨터,1,598
62,2012072300,쇼핑,2,21
62,2013050217,쇼핑,1,0
62,2013050523,쇼핑,7,11
62,2013013014,인터넷/컴퓨터,1,14
62,2013032516,쇼핑,1,0
62,2013050912,인터넷/컴퓨터,1,0
62,2013061711,커뮤니티,1,19
62,2012102822,쇼핑,1,0
62,2012092323,인터넷/컴퓨터,1,2
62,2013011512,쇼핑,3,74
62,2012072711,서비스,1,4
62,2012090713,쇼핑,3,88
62,2013060500,쇼핑,2,0
62,2012071315,쇼핑,1,0
62,2013012023,인터넷/컴퓨터,4,1
62,2013060711,유통/판매/운송,4,91
62,2012081310,인터넷/컴퓨터,4,61
62,2013041517,인터넷/컴퓨터,5,0
62,2013061115,인터넷/컴퓨터,1,0
62,2013011400,쇼핑,3,0
63,2012072812,인터넷/컴퓨터,35,264
63,2013021900,커뮤니티,1,2
63,2012070322,뉴스/미디어,7,337
63,2012110523,교육/학원,3,4
63,2013031000,인터넷/컴퓨터,6,0
63,2013013123,인터넷/컴퓨터,2,13
63,2013011322,인터넷/컴퓨터,1,6
63,2013020209,인터넷/컴퓨터,1,1
63,2012092721,커뮤니티,13,610
63,2012101723,인터넷/컴퓨터,11,164
63,2013021300,인터넷/컴퓨터,3,0
63,2012110814,커뮤니티,7,84
63,2013032608,유통/판매/운송,1,0
63,2013030409,인터넷/컴퓨터,1,0
63,2012071200,엔터테인먼트,27,213
63,2012110713,뉴스/미디어,7,184
63,2013020322,인터넷/컴퓨터,1,5
63,2012111600,뉴스/미디어,2,10
63,2012103000,인터넷/컴퓨터,1,0
63,2012070223,엔터테인먼트,19,284
63,2013020319,인터넷/컴퓨터,1,0
63,2012122922,인터넷/컴퓨터,3,16
63,2013030313,뉴스/미디어,3,33
63,2012100523,커뮤니티,1,0
63,2013032609,제조,27,657
63,2012102412,커뮤니티,5,144
63,2013011312,인터넷/컴퓨터,3,0
63,2012100920,커뮤니티,2,12
63,2012092800,인터넷/컴퓨터,1,4
63,2012070507,커뮤니티,2,25
63,2012122922,커뮤니티,1,2
63,2012092623,인터넷/컴퓨터,6,29
63,2012071000,인터넷/컴퓨터,1,21
63,2012072322,인터넷/컴퓨터,2,9
63,2012092721,엔터테인먼트,1,5
63,2013022000,인터넷/컴퓨터,1,85
63,2012082722,엔터테인먼트,8,128
63,2012070219,쇼핑,37,663
63,2013012123,뉴스/미디어,5,76
63,2012071307,인터넷/컴퓨터,2,0
63,2013021112,인터넷/컴퓨터,8,4210
63,2012110910,인터넷/컴퓨터,1,47
63,2013032500,인터넷/컴퓨터,2,0
63,2012071307,게임,1,7
63,2012122023,쇼핑,1,3
63,2012100209,인터넷/컴퓨터,2,0
63,2012080721,쇼핑,1,2
63,2013012900,인터넷/컴퓨터,1,1
63,2013012222,쇼핑,6,705
63,2012102923,인터넷/컴퓨터,3,9
63,2012102913,뉴스/미디어,1,23
63,2012071600,인터넷/컴퓨터,2,0
63,2012120307,커뮤니티,4,198
63,2012101200,커뮤니티,2,24
63,2012092622,쇼핑,8,49
63,2012092622,엔터테인먼트,2,8
63,2012082420,인터넷/컴퓨터,3,4
63,2012091022,인터넷/컴퓨터,2,102
63,2012081708,엔터테인먼트,2,14
63,2013031005,인터넷/컴퓨터,1,0
63,2012120323,인터넷/컴퓨터,1,5
63,2012122518,인터넷/컴퓨터,23,489
63,2012111223,엔터테인먼트,5,41
63,2012072700,커뮤니티,18,701
63,2012120308,커뮤니티,42,1266
63,2012100601,쇼핑,1,0
63,2012110811,인터넷/컴퓨터,1,2
63,2012102321,인터넷/컴퓨터,3,608
63,2012091009,인터넷/컴퓨터,2,8
63,2012071108,엔터테인먼트,2,30
63,2012070207,금융/부동산,2,3
63,2013031011,커뮤니티,6,137
63,2012070322,쇼핑,1,3
63,2013030802,인터넷/컴퓨터,1,10
63,2013030600,커뮤니티,20,303
63,2013022800,커뮤니티,2,8
63,2012111601,인터넷/컴퓨터,1,0
63,2013011312,인터넷/컴퓨터,68,213
63,2012082422,커뮤니티,9,208
63,2012081422,쇼핑,2,2
63,2013032610,인터넷/컴퓨터,5,12
63,2012081422,생활/가정/취미,13,438
63,2013011823,인터넷/컴퓨터,1,1
63,2012103012,쇼핑,11,390
63,2012071308,게임,4,12
63,2012102921,인터넷/컴퓨터,1,2
63,2012072720,뉴스/미디어,2,60
63,2012101723,인터넷/컴퓨터,2,4
63,2012100601,인터넷/컴퓨터,1,88
63,2012110814,인터넷/컴퓨터,3,22
63,2012081400,커뮤니티,14,723
63,2013030701,인터넷/컴퓨터,7,0
63,2012102422,인터넷/컴퓨터,1,3
63,2013020700,커뮤니티,26,419
63,2012102019,인터넷/컴퓨터,2,0
63,2012092100,엔터테인먼트,3,20
63,2012121221,커뮤니티,4,66
63,2013011911,인터넷/컴퓨터,2,15
63,2012110814,뉴스/미디어,1,13
63,2012102410,인터넷/컴퓨터,5,368
63,2013011912,인터넷/컴퓨터,2,0
63,2013021900,인터넷/컴퓨터,2,22
63,2012081421,뉴스/미디어,10,889
63,2013013123,뉴스/미디어,1,0
63,2012111818,인터넷/컴퓨터,1,13
63,2012071123,쇼핑,6,576
63,2012101723,뉴스/미디어,1,0
63,2012081323,엔터테인먼트,18,417
63,2012081323,금융/부동산,7,14
63,2012071415,커뮤니티,1,101
63,2013031410,커뮤니티,1,24
63,2013020318,쇼핑,2,7
63,2012080603,인터넷/컴퓨터,2,15
63,2013031923,인터넷/컴퓨터,3,16
63,2013011500,커뮤니티,1,10
63,2013030821,인터넷/컴퓨터,1,0
63,2012101100,엔터테인먼트,1,57
63,2012081019,커뮤니티,6,171
63,2013031020,인터넷/컴퓨터,3,33
63,2013020316,뉴스/미디어,1,6
63,2013013122,인터넷/컴퓨터,1,3
63,2012103010,인터넷/컴퓨터,9,0
63,2013032812,커뮤니티,1,38
63,2013032812,쇼핑,24,275
63,2012081623,금융/부동산,2,0
63,2012070820,뉴스/미디어,5,245
63,2012103010,커뮤니티,57,418
63,2012101823,금융/부동산,4,5
63,2012102412,커뮤니티,4,84
63,2013011319,인터넷/컴퓨터,1,3
63,2012102910,커뮤니티,2,11
63,2012110701,인터넷/컴퓨터,1,3
63,2012081322,커뮤니티,61,1515
63,2012070220,게임,37,327
63,2013022001,인터넷/컴퓨터,1,541
63,2012111523,인터넷/컴퓨터,4,0
63,2012100622,인터넷/컴퓨터,3,0
63,2013031413,쇼핑,1,29
63,2012071301,쇼핑,3,34
63,2012070507,엔터테인먼트,3,52
63,2012120522,커뮤니티,1,0
63,2012101019,쇼핑,11,163
63,2012070123,커뮤니티,8,44
63,2012071008,인터넷/컴퓨터,6,22
63,2012081421,인터넷/컴퓨터,1,5
63,2012070223,인터넷/컴퓨터,2,0
63,2013032008,금융/부동산,11,352
63,2013011913,뉴스/미디어,7,881
63,2012082418,쇼핑,5,90
63,2012070822,인터넷/컴퓨터,1,3
63,2012100921,인터넷/컴퓨터,3,0
63,2012100920,커뮤니티,1,29
63,2013010117,인터넷/컴퓨터,2,1099
63,2012071503,뉴스/미디어,1,3
63,2012120522,인터넷/컴퓨터,2,42
63,2012122001,인터넷/컴퓨터,8,28
63,2012110822,인터넷/컴퓨터,3,164
63,2012082123,인터넷/컴퓨터,6,13
63,2012071501,뉴스/미디어,5,191
63,2013030313,뉴스/미디어,1,2
63,2012121121,인터넷/컴퓨터,6,92
63,2012110910,인터넷/컴퓨터,3,41
63,2012081721,인터넷/컴퓨터,2,13
63,2012071414,인터넷/컴퓨터,1,10
63,2013020222,인터넷/컴퓨터,28,861
63,2012103000,비즈니스/경제,10,185
63,2013011920,생활/가정/취미,1,40
63,2013020318,인터넷/컴퓨터,2,15
63,2012091920,엔터테인먼트,10,60
63,2013030811,인터넷/컴퓨터,1,0
63,2013011912,서비스,29,756
63,2012092718,인터넷/컴퓨터,2,47
63,2012081601,쇼핑,3,13
63,2012072811,커뮤니티,10,446
63,2013030701,커뮤니티,3,207
63,2012110811,인터넷/컴퓨터,1,0
63,2012091021,인터넷/컴퓨터,1,209
63,2012081400,인터넷/컴퓨터,4,22
63,2013010721,커뮤니티,19,642
63,2013032500,커뮤니티,2,13
63,2013010121,인터넷/컴퓨터,15,400
63,2013032609,쇼핑,1,0
63,2012081421,커뮤니티,2,21
63,2012102314,쇼핑,3,5
63,2012081708,커뮤니티,3,170
63,2013020318,뉴스/미디어,3,54
63,2012110510,인터넷/컴퓨터,1,4
63,2013030613,커뮤니티,55,695
63,2013020209,인터넷/컴퓨터,4,14
63,2012081421,쇼핑,1,4
63,2012072619,인터넷/컴퓨터,4,567
63,2012071412,엔터테인먼트,7,40
63,2012091621,인터넷/컴퓨터,2,10
63,2012081602,쇼핑,3,48
63,2012102914,인터넷/컴퓨터,2,16
63,2012081721,인터넷/컴퓨터,10,78
63,2013032811,커뮤니티,1,60
63,2012091022,뉴스/미디어,8,407
63,2012072320,인터넷/컴퓨터,2,0
63,2012121511,인터넷/컴퓨터,16,161
63,2013021300,커뮤니티,2,10
63,2012100923,인터넷/컴퓨터,1,0
63,2012110523,인터넷/컴퓨터,1,5
63,2012110910,엔터테인먼트,1,426
63,2013011623,뉴스/미디어,8,328
63,2012111514,쇼핑,12,80
63,2012071620,뉴스/미디어,6,118
63,2013031910,쇼핑,4,130
63,2013010121,인터넷/컴퓨터,1,13
63,2013011122,인터넷/컴퓨터,7,0
63,2013011823,인터넷/컴퓨터,5,43
63,2012110812,인터넷/컴퓨터,4,4
63,2013031923,커뮤니티,10,222
63,2012100523,엔터테인먼트,31,265
63,2012110812,인터넷/컴퓨터,7,111
63,2012111223,쇼핑,6,95
63,2013021113,인터넷/컴퓨터,17,827
63,2012082107,교육/학원,2,33
63,2013021113,금융/부동산,9,99
63,2012101200,쇼핑,6,143
63,2012102409,인터넷/컴퓨터,1,5
63,2012092623,인터넷/컴퓨터,10,481
63,2012101621,정치/행정,3,68
63,2013030613,커뮤니티,2,0
63,2012112700,쇼핑,1,8
63,2012082323,인터넷/컴퓨터,4,46
63,2012081407,인터넷/컴퓨터,2,61
63,2012121123,비즈니스/경제,173,2390
63,2012081321,서비스,1,0
63,2012111512,인터넷/컴퓨터,1,10
63,2012072300,인터넷/컴퓨터,3,338
63,2012081320,엔터테인먼트,15,577
63,2013030601,인터넷/컴퓨터,1,19
63,2012101223,인터넷/컴퓨터,2,39
63,2012102923,커뮤니티,1,3
63,2012100209,인터넷/컴퓨터,2,90
63,2013032009,쇼핑,16,275
63,2012072622,인터넷/컴퓨터,2,69
63,2012071200,금융/부동산,1,21
63,2013030223,쇼핑,1,48
63,2013010121,커뮤니티,34,680
63,2012121100,인터넷/컴퓨터,1,3
63,2012080600,커뮤니티,3,64
63,2012100321,쇼핑,2,4
63,2012091022,커뮤니티,3,53
63,2013030222,인터넷/컴퓨터,1,0
63,2012102423,인터넷/컴퓨터,3,0
63,2012071307,인터넷/컴퓨터,1,4
63,2012102320,뉴스/미디어,1,0
63,2012071120,쇼핑,8,565
63,2012110813,뉴스/미디어,49,276
63,2012091623,인터넷/컴퓨터,1,60
63,2013031102,스포츠/레저,2,9
63,2013031904,인터넷/컴퓨터,6,11
63,2013020320,인터넷/컴퓨터,1,9
63,2012102423,인터넷/컴퓨터,2,0
63,2012082418,쇼핑,3,33
63,2012102910,커뮤니티,10,145
63,2012071422,인터넷/컴퓨터,3,326
63,2012071200,쇼핑,1,21
63,2013020200,인터넷/컴퓨터,1,7
63,2012102922,인터넷/컴퓨터,2,0
63,2012120323,인터넷/컴퓨터,2,10
63,2012101823,인터넷/컴퓨터,6,0
63,2012070223,쇼핑,2,9
63,2012110813,뉴스/미디어,42,70
63,2012081420,커뮤니티,10,119
63,2012120323,커뮤니티,1,0
63,2012102923,인터넷/컴퓨터,5,45
63,2012081322,쇼핑,26,472
63,2013030601,쇼핑,1,1
63,2012101023,비즈니스/경제,6,85
63,2012071123,인터넷/컴퓨터,7,1012
63,2012072622,뉴스/미디어,2,24
63,2012072811,인터넷/컴퓨터,57,371
63,2013011910,뉴스/미디어,2,58
63,2013020209,인터넷/컴퓨터,1,0
63,2012102912,인터넷/컴퓨터,2,1
63,2013031911,엔터테인먼트,16,79
63,2012070523,커뮤니티,18,101
63,2012071119,커뮤니티,9,275
63,2013032811,인터넷/컴퓨터,1,0
63,2012071007,인터넷/컴퓨터,1,1
63,2012081721,인터넷/컴퓨터,1,2
63,2012111612,커뮤니티,1,16
63,2012081419,인터넷/컴퓨터,2,2
63,2012071501,인터넷/컴퓨터,2,3
63,2012082107,엔터테인먼트,8,472
63,2012071521,커뮤니티,5,529
63,2012111223,커뮤니티,9,76
63,2012121121,인터넷/컴퓨터,5,60
63,2012100523,엔터테인먼트,10,554
63,2012071123,인터넷/컴퓨터,3,0
63,2013021422,인터넷/컴퓨터,25,136
63,2012102911,인터넷/컴퓨터,3,9
63,2012070100,인터넷/컴퓨터,5,38
63,2012071100,인터넷/컴퓨터,12,52
63,2012072623,인터넷/컴퓨터,1,93
63,2013011800,생활/가정/취미,9,71
64,2013010816,인터넷/컴퓨터,16,6
64,2013061114,뉴스/미디어,7,0
64,2013011710,인터넷/컴퓨터,1,0
64,2013042512,인터넷/컴퓨터,1,0
64,2012111409,유통/판매/운송,2,3
64,2013032818,뉴스/미디어,1,2
64,2013042517,커뮤니티,13,1755
64,2013011813,쇼핑,4,93
64,2013050809,인터넷/컴퓨터,3,0
64,2013011411,인터넷/컴퓨터,1,0
64,2013041613,커뮤니티,1,156
64,2013052313,인터넷/컴퓨터,2,30
64,2013022314,인터넷/컴퓨터,1,10
64,2013042521,커뮤니티,18,143
64,2012111318,쇼핑,3,147
64,2013040813,커뮤니티,56,1345
64,2013052417,인터넷/컴퓨터,2,9
64,2012122410,유통/판매/운송,11,1022
64,2013040516,뉴스/미디어,1,0
64,2013061819,쇼핑,1,0
64,2013031520,인터넷/컴퓨터,4,0
64,2013051311,커뮤니티,2,48
64,2013020109,금융/부동산,2,0
64,2013040816,쇼핑,13,280
64,2012071118,인터넷/컴퓨터,17,1476
64,2013030513,커뮤니티,66,2209
64,2013042915,인터넷/컴퓨터,1,1
64,2012080317,인터넷/컴퓨터,2,9
64,2013032116,인터넷/컴퓨터,1,1
64,2013061213,쇼핑,4,9
64,2013040115,인터넷/컴퓨터,1,5
64,2012082216,쇼핑,1,32
64,2013013010,쇼핑,9,546
64,2013061113,제조,10,137
64,2013022010,인터넷/컴퓨터,1,0
64,2013041517,커뮤니티,17,1049
64,2012122416,쇼핑,53,206
64,2013050919,쇼핑,33,54
64,2012111316,쇼핑,18,1802
64,2013042515,뉴스/미디어,1,0
64,2012102710,인터넷/컴퓨터,4,17
64,2013022512,인터넷/컴퓨터,2,0
64,2013042218,인터넷/컴퓨터,1,0
64,2012121919,뉴스/미디어,1,3
64,2013041114,인터넷/컴퓨터,1,14
64,2013052512,인터넷/컴퓨터,3,0
64,2012112215,쇼핑,75,963
64,2013041215,인터넷/컴퓨터,1,0
64,2013061818,쇼핑,6,0
64,2013020109,인터넷/컴퓨터,14,162
64,2013042318,인터넷/컴퓨터,1,0
64,2012080312,쇼핑,1,0
64,2013022511,쇼핑,12,929
64,2013050318,인터넷/컴퓨터,2,2
64,2012101718,인터넷/컴퓨터,11,20
64,2013032913,커뮤니티,37,2342
64,2012092517,인터넷/컴퓨터,4,8
64,2013020118,서비스,3,162
64,2013062615,쇼핑,13,306
64,2013041310,커뮤니티,1,3
64,2012071118,뉴스/미디어,1,5
64,2013022013,인터넷/컴퓨터,1,2
64,2013032214,쇼핑,1,60
